granule_id,product_id,category,observation_time,latitude,longitude,value,secondary_value,unit,state,district
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,74.25,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,74.35,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,74.45,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,74.55,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,74.65,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,74.75,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,74.85,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,74.95,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,75.05,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,75.15,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,75.25,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,75.35,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,75.45,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,75.55,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,75.65,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.55,75.75,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,72.95,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.05,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.15,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.25,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.35,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.45,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.55,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.65,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.75,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.85,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,73.95,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.05,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.15,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.25,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.35,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.45,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.55,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.65,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.75,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.85,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,74.95,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.05,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.15,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.25,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.35,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.45,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.55,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.65,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.75,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.85,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,75.95,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.45,76.05,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,72.85,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,72.95,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.05,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.15,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.25,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.35,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.45,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.55,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.65,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.75,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.85,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,73.95,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,74.05,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,74.15,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,74.25,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,74.35,0.0,,mm/hr,,
3SIMG_12SEP2026_1700_L2G_IMR_V01R00,3SIMG_L2G_IMR,weather,2026-09-12 17:00:00+00:00,36.35,74.45,0.0,,mm/hr,,
